scores,class
0.054002405457436176,1.0
0.9873407372610209,1.0
0.7910614930737244,1.0
0.9910392671632523,1.0
0.7913539213698698,1.0
0.8609006771286671,1.0
0.6452611957023784,1.0
0.3939005139875089,1.0
0.371199638398315,1.0
0.30542670887661644,1.0
0.6735094166892069,1.0
0.9421747791833284,1.0
0.013543041416082497,1.0
0.5384777192433016,1.0
0.9109258841937403,1.0
0.014925540680898446,1.0
0.6571517274552876,1.0
0.03873562976510374,1.0
0.9604215562721544,1.0
0.8975488246510319,1.0
0.7040757725827766,1.0
0.9706095799308662,1.0
0.6867024340528559,1.0
0.8615428899870075,1.0
0.9641118830508054,1.0
0.8268415911072515,1.0
0.9055642812972967,1.0
0.6877953510213597,1.0
0.9733570652614655,1.0
0.9906199792376055,1.0
0.13635199096150438,1.0
0.9979527623295688,1.0
0.9919021952704006,1.0
0.04637853697078262,1.0
0.23793048942474865,1.0
0.017568337940430178,1.0
0.996449757657074,1.0
0.9822525248847142,1.0
0.5220387607193924,1.0
0.7410865722152904,1.0
0.8577957166850482,1.0
0.9848304632988986,1.0
0.6396489024383503,1.0
0.7842437208264346,1.0
0.18385042825659909,1.0
0.849659729830967,1.0
0.041379453708489354,1.0
0.39278337681904496,1.0
0.405794860986359,1.0
0.9217302643425082,1.0
0.7992438752494236,1.0
0.8114791532398227,1.0
0.3928934955333922,1.0
0.05067712353032771,1.0
0.9856741943309438,1.0
0.9405820243791629,1.0
0.9706095799308662,1.0
0.8713904618252232,1.0
0.014433935190925694,1.0
0.4431474858341769,1.0
0.230268708700539,1.0
0.04947637667804558,1.0
0.05600771058895187,1.0
0.8522176945917855,1.0
0.8831264641385901,1.0
0.9568472234458679,1.0
0.6867024340528559,1.0
0.895706109108996,1.0
0.057287886395125366,1.0
0.9807608157667009,1.0
0.9711981223071793,1.0
0.4930966274756922,1.0
0.9523033140842248,1.0
0.9271024379291797,1.0
0.3368030583184561,1.0
0.9809766091329445,1.0
0.9498178882143961,1.0
0.3966072977654401,1.0
0.9458591937928448,1.0
0.03198039010043733,1.0
0.8913429848419347,1.0
0.04315658919130646,1.0
0.5002511480948718,1.0
0.14708763027814023,1.0
0.03221076977641115,1.0
0.10496725296360353,1.0
0.8167151741516064,1.0
0.19354656265293985,1.0
0.014433935190925694,1.0
0.9015517499795106,1.0
0.017568337940430178,0.0
0.09505842976193375,0.0
0.015068899948216773,0.0
0.021826570366524956,0.0
0.014433935190925694,0.0
0.014433935190925694,0.0
0.112080023892644,0.0
0.018311386572685946,0.0
0.2938432012508493,0.0
0.01989115889824596,0.0
0.031956095745067234,0.0
0.020678568245627374,0.0
0.011146134671242926,0.0
0.031039651243581098,0.0
0.0274519150016273,0.0
0.034732052963667916,0.0
0.01582989788301724,0.0
0.01289994234626496,0.0
0.028819845221709887,0.0
0.35096361491363914,0.0
0.030377572810749924,0.0
0.03555150829019754,0.0
0.04465141467402735,0.0
0.055774830939772604,0.0
0.029047213735138192,0.0
0.029909796283818898,0.0
0.7515146983148118,0.0
0.028186695758198155,0.0
0.028819845221709887,0.0
0.031644564968094,0.0
0.05176941894828477,0.0
0.011146134671242926,0.0
0.01736558719693472,0.0
0.030138790262484103,0.0
0.019726285673848716,0.0
0.018311386572685946,0.0
0.027117767344469895,0.0
0.04335637873669889,0.0
0.02286639183279013,0.0
0.016772004983819,0.0
0.029817032845113008,0.0
0.029909796283818898,0.0
0.3022482374339018,0.0
0.07166909774765015,0.0
0.01566801876596526,0.0
0.02765411535921737,0.0
0.02197936774996105,0.0
0.027117767344469895,0.0
0.014371921309055059,0.0
0.011146134671242926,0.0
0.027117767344469895,0.0
0.01289994234626496,0.0
0.029047213735138192,0.0
0.02856636183838128,0.0
0.028819845221709887,0.0
0.025473826985609467,0.0
0.01903183791189563,0.0
0.07743757655899138,0.0
0.02611513257160051,0.0
0.06640363439150666,0.0
0.08040356235186827,0.0
0.015887410980642395,0.0
0.03880387619956315,0.0
0.01582989788301724,0.0
0.027117767344469895,0.0
0.02505715630904928,0.0
0.022862007144496006,0.0
0.03730794597813216,0.0
0.7829344924859523,0.0
0.03733643264827781,0.0
0.019726285673848716,0.0
0.01511605747206003,0.0
0.011146134671242926,0.0
0.3003031102124612,0.0
0.0437336880299481,0.0
0.01736558719693472,0.0
0.5226317715438,0.0
0.7216373079467152,0.0
0.02073037764732187,0.0
0.020678568245627374,0.0
0.023036806360517595,0.0
0.03714348254268047,0.0
0.0415618246455012,0.0
0.028529766833583357,0.0
0.014433935190925694,0.0
0.028819845221709887,0.0
0.03342455011947588,0.0
0.015048758409463339,0.0
0.029112512832069865,0.0
0.011146134671242926,0.0
0.020678568245627374,0.0
0.017263643462946517,0.0
0.014371921309055059,0.0
0.014433935190925694,0.0
0.041379453708489354,0.0
0.019018626257051544,0.0
0.023188671185001942,0.0
0.014433935190925694,0.0
0.08253821612174564,0.0
0.016576881290219957,0.0
0.020969565719424755,0.0
0.015048758409463339,0.0
0.05002515810674689,0.0
0.07841480833561217,0.0
0.027117767344469895,0.0
0.033217526322415,0.0
0.016772004983819,0.0
0.10266567374796896,0.0
0.022862007144496006,0.0
0.08040356235186827,0.0
0.023068968854331556,0.0
0.05304000737991672,0.0
0.017568337940430178,0.0
0.03733643264827781,0.0
0.015887410980642395,0.0
0.0322699880586169,0.0
0.036898365785902866,0.0
0.022514056643153355,0.0
0.028529766833583357,0.0
0.4061359425282103,0.0
0.02929649038643709,0.0
0.028529766833583357,0.0
0.16876123092581904,0.0
0.014253734790480267,0.0
0.028811229579671374,0.0
0.018311386572685946,0.0
0.024312479423511883,0.0
0.044851467193286,0.0
0.01289994234626496,0.0
0.026515032781774375,0.0
0.017568337940430178,0.0
0.011146134671242926,0.0
0.04947637667804558,0.0
0.014253734790480267,0.0
0.031644564968094,0.0
0.022514056643153355,0.0
0.011702837984024243,0.0
0.029047213735138192,0.0
0.032885899096745996,0.0
0.08570230077925821,0.0
0.09822824946648512,0.0
0.04290127273962352,0.0
0.015887410980642395,0.0
0.011146134671242926,0.0
0.021868236647817684,0.0
0.01736558719693472,0.0
0.031039651243581098,0.0
0.01566801876596526,0.0
0.04940202423590713,0.0
0.044851467193286,0.0
0.026542203005168952,0.0
0.042340719005741614,0.0
0.020678568245627374,0.0
0.05169257581860677,0.0
0.02655401078855016,0.0
0.022514056643153355,0.0
0.05994266080752561,0.0
0.035511135597614485,0.0
0.022862007144496006,0.0
0.04637853697078262,0.0
0.015048758409463339,0.0
0.02389983465070959,0.0
0.02505715630904928,0.0
0.01989115889824596,0.0
0.020969565719424755,0.0
0.019085251749095193,0.0
0.0442227698118757,0.0
0.035336987591668485,0.0
0.1111934433027327,0.0
0.027117767344469895,0.0
0.02197936774996105,0.0
0.017568337940430178,0.0
0.014433935190925694,0.0
0.057295083169789755,0.0
0.011702837984024243,0.0
0.02197936774996105,0.0
0.028740227030108638,0.0
0.028186695758198155,0.0
0.0274519150016273,0.0
0.014253734790480267,0.0
0.014433935190925694,0.0
0.03044861188267975,0.0
0.021868236647817684,0.0
0.028819845221709887,0.0
0.020678568245627374,0.0
0.011146134671242926,0.0
0.020948213644013648,0.0
0.014433935190925694,0.0
0.03221076977641115,0.0
0.030502226393831593,0.0
0.01511605747206003,0.0
0.01868883781725276,0.0
0.02929649038643709,0.0
